Smiles,smiles,score,comment,DockingScoreReward,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,GlaxoReward,Reward,DockingScoreProperty,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,GlaxoProperty,Epoch
NNNNc1ccc(-c2cccc(-c3nnco3)c2)cc1,NNNNc1ccc(-c2cccc(-c3nnco3)c2)cc1,7.2,,7.2,0,0,0,0,0,0,7.2,-7.2,1.69839999999999,21,7,4,0,0,22
CS(=O)(=O)c1ccccc1C(=NC(O)F)c1nnco1,CS(=O)(=O)c1ccccc1C(=NC(O)F)c1nnco1,5.8,,5.8,0,0,0,0,0,0,5.8,-5.8,0.5559,20,7,1,0,0,22
O=C1CCC(c2ccccc2Cc2ccccn2)N1c1nnc(-c2nnco2)o1,O=C1CCC(c2ccccc2Cc2ccccn2)N1c1nnc(-c2nnco2)o1,5.9,,5.9,0,0,0,0,0,0,5.9,-5.9,2.9735,29,8,0,0,0,22
c1ccc(-c2nnc(-c3ccncc3)o2)c(NNc2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(-c3ccncc3)o2)c(NNc2ccc3c(c2)OCO3)c1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,3.9663,28,8,2,0,0,22
NNc1cnc(-c2cc(-c3ccoc3)ccc2-c2ccco2)nc1,NNc1cnc(-c2cc(-c3ccoc3)ccc2-c2ccco2)nc1,7.3,,7.3,0,0,0,0,0,0,7.3,-7.3,3.9492,24,6,2,0,0,22
O=C([O-])C1C=C(c2ccccc2-c2nnc(NNc3cccc4c3OCO4)o2)CC1,O=C([O-])C1C=C(c2ccccc2-c2nnc(NNc3cccc4c3OCO4)o2)CC1,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,2.4476,30,9,2,0,0,22
NNc1cc(-c2cc(-c3ccon3)on2)ccc1-c1ccccn1,NNc1cc(-c2cc(-c3ccon3)on2)ccc1-c1ccccn1,6.4,,6.4,0,0,0,0,0,0,6.4,-6.4,3.3442,24,7,2,0,0,22
c1cc(NNc2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)no1,c1cc(NNc2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)no1,8.1,,8.1,0,0,0,0,0,0,8.1,-8.1,4.1643,27,8,2,0,0,22
c1ccc(CNNc2ccc(-c3ccnc(-c4ccon4)c3)cc2)nc1,c1ccc(CNNc2ccc(-c3ccnc(-c4ccon4)c3)cc2)nc1,6.6,,6.6,0,0,0,0,0,0,6.6,-6.6,3.9153,26,6,2,0,0,22
O=C(C(=O)c1nnc(-c2ccno2)o1)c1ccc(-c2ccco2)cc1,O=C(C(=O)c1nnc(-c2ccno2)o1)c1ccc(-c2ccco2)cc1,6.3,,7.3,0,0,0,0,-1,0,6.3,-7.3,3.0502,25,8,0,1,0,22
c1ccc(-c2cc(NC3CC3)co2)c(NNc2nnco2)c1,c1ccc(-c2cc(NC3CC3)co2)c(NNc2nnco2)c1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,3.3429,22,7,3,0,0,22
NNc1nnc(-c2ccc(Cc3ccccn3)cc2-c2ccccn2)o1,NNc1nnc(-c2ccc(Cc3ccccn3)cc2-c2ccccn2)o1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,3.07,26,7,2,0,0,22
c1cc(-c2ccncc2)cc(-c2ccc(NNc3ccon3)cc2)c1,c1cc(-c2ccncc2)cc(-c2ccc(NNc3ccon3)cc2)c1,8.3,,8.3,0,0,0,0,0,0,8.3,-8.3,4.8426,25,5,2,0,0,22
FC(Cc1ccoc1)c1ccnc(-c2ccccc2-c2nnco2)c1,FC(Cc1ccoc1)c1ccnc(-c2ccccc2-c2nnco2)c1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,4.6449,25,5,0,0,0,22
CC(F)(c1nnco1)c1ccccc1-c1cccc(N)c1,CC(F)(c1nnco1)c1ccccc1-c1cccc(N)c1,7.6,,7.6,0,0,0,0,0,0,7.6,-7.6,3.5518,21,4,1,0,0,22
NNc1nnc(-c2nnc(-c3ccccc3-c3ccco3)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccco3)o2)o1,8.2,,8.2,0,0,0,0,0,0,8.2,-8.2,2.3322,23,9,2,0,0,22
CNCC(=O)NCc1ccc(NNc2ccccc2)cc1,CNCC(=O)NCc1ccc(NNc2ccccc2)cc1,6.2,,6.2,0,0,0,0,0,0,6.2,-6.2,1.96119999999999,21,4,4,0,0,22
c1ccc(Cc2ccccc2N(c2ccccn2)c2ccon2)nc1,c1ccc(Cc2ccccc2N(c2ccccn2)c2ccon2)nc1,5.1,,5.1,0,0,0,0,0,0,5.1,-5.1,4.5252,25,5,0,0,0,22
NNc1c[nH]c2cc(NNc3ccccc3-c3ccncc3)ccc12,NNc1c[nH]c2cc(NNc3ccccc3-c3ccncc3)ccc12,7.2,,7.2,0,0,0,0,0,0,7.2,-7.2,3.9545,25,5,5,0,0,22
C(=CC1CC1)c1ccc(-c2cncnc2)cc1-c1nnco1,C(=CC1CC1)c1ccc(-c2cncnc2)cc1-c1nnco1,7.3,,7.3,0,0,0,0,0,0,7.3,-7.3,3.6168,22,5,0,0,0,22
c1cc(Oc2nnco2)cc(-c2ccc(-c3ccoc3)cc2)c1,c1cc(Oc2nnco2)cc(-c2ccc(-c3ccoc3)cc2)c1,6.5,,6.5,0,0,0,0,0,0,6.5,-6.5,4.7889,23,5,0,0,0,22
CN(CC(=O)c1ccccn1)c1ccccc1CN(C)c1cccc2c1OCO2,CN(CC(=O)c1ccccn1)c1ccccc1CN(C)c1cccc2c1OCO2,7.2,,7.2,0,0,0,0,0,0,7.2,-7.2,3.7658,29,6,0,0,0,22
c1ccc(-c2ccccc2-c2cc(NNc3ccno3)on2)nc1,c1ccc(-c2ccccc2-c2cc(NNc3ccno3)on2)nc1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,3.8306,24,7,2,0,0,22
c1coc(-c2ccccc2-c2ccnc(NNc3nnco3)c2)c1,c1coc(-c2ccccc2-c2ccnc(NNc3nnco3)c2)c1,7.7,,7.7,0,0,0,0,0,0,7.7,-7.7,3.8306,24,7,2,0,0,22
O=C(NOc1ccccc1)Nc1ccc(-c2ccon2)c(-c2cccc3c2OCO3)c1,O=C(NOc1ccccc1)Nc1ccc(-c2ccon2)c(-c2cccc3c2OCO3)c1,4.9,,4.9,0,0,0,0,0,0,4.9,-4.9,4.8528,31,6,2,0,0,22
c1ccc(Cc2ccccc2-c2cc(-c3nnc(-c4ccon4)o3)co2)nc1,c1ccc(Cc2ccccc2-c2cc(-c3nnc(-c4ccon4)o3)co2)nc1,5.7,,5.7,0,0,0,0,0,0,5.7,-5.7,4.6374,28,7,0,0,0,22
N=C(c1nnc(-c2ccon2)o1)C1CNCCC1c1ccccc1,N=C(c1nnc(-c2ccon2)o1)C1CNCCC1c1ccccc1,7,,7,0,0,0,0,0,0,7,-7,2.48577,24,7,2,0,0,22
NNNNc1cc(-c2c[nH]c3ccccc23)ccc1-c1ccccn1,NNNNc1cc(-c2c[nH]c3ccccc23)ccc1-c1ccccn1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,3.1917,25,5,5,0,0,22
NNc1nnc(-c2ccc(-c3ccccc3)cc2NN)o1,NNc1nnc(-c2ccc(-c3ccccc3)cc2NN)o1,8,,8,0,0,0,0,0,0,8,-8,1.97479999999999,21,7,4,0,0,22
NNNc1ccccc1-c1ccnc(-c2ccccc2Cl)c1,NNNc1ccccc1-c1ccnc(-c2ccccc2Cl)c1,7.7,,7.7,0,0,0,0,0,0,7.7,-7.7,3.8592,22,4,3,0,0,22
CN(CC(=O)c1nnco1)c1ccc(NNc2nnco2)cc1,CN(CC(=O)c1nnco1)c1ccc(NNc2nnco2)cc1,6.7,,6.7,0,0,0,0,0,0,6.7,-6.7,1.21069999999999,23,10,2,0,0,22
c1cc(Oc2ccon2)cc(-c2ccccc2-c2cnc(-c3nnco3)nc2)c1,c1cc(Oc2ccon2)cc(-c2ccccc2-c2cnc(-c3nnco3)nc2)c1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,4.6409,29,8,0,0,0,22
c1ccc(-c2ccc(NC3CC3)cc2Oc2cccc3c2OCO3)nc1,c1ccc(-c2ccc(NC3CC3)cc2Oc2cccc3c2OCO3)nc1,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,4.8439,26,5,1,0,0,22
c1cc(NNc2ccc(-c3ccon3)cc2-c2ccc3c(c2)OCO3)c2c(c1)OCO2,c1cc(NNc2ccc(-c3ccon3)cc2-c2ccc3c(c2)OCO3)c2c(c1)OCO2,8.3,,8.3,0,0,0,0,0,0,8.3,-8.3,4.905,31,8,2,0,0,22
O=C(c1ccno1)C(c1ccccc1)c1coc(-c2ccoc2)c1,O=C(c1ccno1)C(c1ccccc1)c1coc(-c2ccoc2)c1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,4.5424,24,5,0,0,0,22
C#Cc1ccc(-c2ccccn2)cc1-c1nnc(-c2nnco2)o1,C#Cc1ccc(-c2ccccn2)cc1-c1nnc(-c2nnco2)o1,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,2.8299,24,7,0,0,0,22
c1coc(-c2ccccc2-c2nnc(NNc3ccon3)o2)c1,c1coc(-c2ccccc2-c2nnc(NNc3ccon3)o2)c1,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,3.4236,23,8,2,0,0,22
CS(=O)c1ccc(-c2nnco2)cc1Oc1ccon1,CS(=O)c1ccc(-c2nnco2)cc1Oc1ccon1,7,,7,0,0,0,0,0,0,7,-7,2.25429999999999,20,7,0,0,0,22
c1ccc(Nc2ccccc2-c2nnc(-c3nnc(-c4nnco4)o3)o2)cc1,c1ccc(Nc2ccccc2-c2nnc(-c3nnc(-c4nnco4)o3)o2)cc1,7,,7,0,0,0,0,0,0,7,-7,3.5802,28,10,1,0,0,22
NNc1ccccc1-c1ccccc1C(=O)Cc1ccccn1,NNc1ccccc1-c1ccccc1C(=O)Cc1ccccn1,6.9,,6.9,0,0,0,0,0,0,6.9,-6.9,3.4596,23,4,2,0,0,22
NNc1ccccc1-c1ccc(-c2ccon2)c(C2CCCO2)c1,NNc1ccccc1-c1ccc(-c2ccon2)c(C2CCCO2)c1,7.6,,7.6,0,0,0,0,0,0,7.6,-7.6,4.1457,24,5,2,0,0,22
NNc1cc(-c2ccc(-c3ccoc3)cc2Cl)co1,NNc1cc(-c2ccc(-c3ccoc3)cc2Cl)co1,6.3,,6.3,0,0,0,0,0,0,6.3,-6.3,4.1456,19,4,2,0,0,22
NNc1ccc(-c2ccoc2)c(-c2ccccc2Nc2ccno2)c1,NNc1ccc(-c2ccoc2)c(-c2ccccc2Nc2ccno2)c1,7,,7,0,0,0,0,0,0,7,-7,4.6308,25,6,3,0,0,22
CC(c1cccc(-c2nnco2)c1)C(Nc1ccccn1)c1cccc(O)c1,CC(c1cccc(-c2nnco2)c1)C(Nc1ccccn1)c1cccc(O)c1,7.6,,7.6,0,0,0,0,0,0,7.6,-7.6,4.7941,28,6,2,0,0,22
NNc1ccc2c(-c3ccc(-c4ccon4)c(-c4ccno4)c3)c[nH]c2c1,NNc1ccc2c(-c3ccc(-c4ccon4)c(-c4ccno4)c3)c[nH]c2c1,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,4.4305,27,6,3,0,0,22
c1ccc(NNc2ccccc2-c2cc(-c3ccncc3)co2)nc1,c1ccc(NNc2ccccc2-c2cc(-c3ccncc3)co2)nc1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,4.8426,25,5,2,0,0,22
c1ccc(-c2ccncc2)c(NNc2cc(-c3ccno3)on2)c1,c1ccc(-c2ccncc2)c(NNc2cc(-c3ccno3)on2)c1,8.2,,8.2,0,0,0,0,0,0,8.2,-8.2,3.8306,24,7,2,0,0,22
Smiles,smiles,score,comment,DockingScoreReward,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,GlaxoReward,Reward,DockingScoreProperty,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,GlaxoProperty,Epoch
N=C(c1ccccc1)C(C(=O)c1ccon1)c1c[nH]c2ccccc12,N=C(c1ccccc1)C(C(=O)c1ccon1)c1c[nH]c2ccccc12,8.1,,8.1,0,0,0,0,0,0,8.1,-8.1,4.19047,25,4,2,0,0,23
NNc1cccc(-c2ccc(-c3ccccn3)c(NN)c2)c1,NNc1cccc(-c2ccc(-c3ccccn3)c(NN)c2)c1,7,,7,0,0,0,0,0,0,7,-7,2.98679999999999,22,5,4,0,0,23
c1ccc(-c2ccccc2-c2nnco2)c(NNc2ccoc2)c1,c1ccc(-c2ccccc2-c2nnco2)c(NNc2ccoc2)c1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,4.4356,24,6,2,0,0,23
c1ccc(Cc2cc(NNc3nnco3)ccc2-c2ccco2)nc1,c1ccc(Cc2cc(NNc3nnco3)ccc2-c2ccco2)nc1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,3.7544,25,7,2,0,0,23
NNc1ccccc1-c1ccc(-c2nnco2)c(-c2ccon2)c1,NNc1ccccc1-c1ccc(-c2nnco2)c(-c2ccon2)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,3.3442,24,7,2,0,0,23
c1ccc(-c2ccccc2-c2ccc(NNc3nnco3)cc2)nc1,c1ccc(-c2ccccc2-c2ccc(NNc3nnco3)cc2)nc1,8.1,,8.1,0,0,0,0,0,0,8.1,-8.1,4.2376,25,6,2,0,0,23
c1ccc(-c2ccccc2-c2nnc(NNc3nnco3)o2)cc1,c1ccc(-c2ccccc2-c2nnc(NNc3nnco3)o2)cc1,8.6,,8.6,0,0,0,0,0,0,8.6,-8.6,3.2256,24,8,2,0,0,23
c1ccc(-c2ccc(-c3cc(-c4nnco4)on3)cc2-c2ccccn2)cc1,c1ccc(-c2ccc(-c3cc(-c4nnco4)on3)cc2-c2ccccn2)cc1,4.87939999999999,,5,-0.120600000000004,0,0,0,0,0,4.87939999999999,-5,5.1206,28,6,0,0,0,23
NNc1ccccc1-c1ccccc1NNCc1ccccn1,NNc1ccccc1-c1ccccc1NNCc1ccccn1,6.6,,6.6,0,0,0,0,0,0,6.6,-6.6,3.1509,23,5,4,0,0,23
c1ccc(Cc2ccc(Cc3ccccn3)c(NNc3ccon3)c2)nc1,c1ccc(Cc2ccc(Cc3ccccn3)c(NNc3ccon3)c2)nc1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,4.0852,27,6,2,0,0,23
O=C1CCC(c2ccccc2NNc2nnco2)N1c1ccccc1,O=C1CCC(c2ccccc2NNc2nnco2)N1c1ccccc1,6.9,,6.9,0,0,0,0,0,0,6.9,-6.9,3.3767,25,6,2,0,0,23
NNc1cc(-c2ccccc2-c2ccccc2Nc2ccon2)co1,NNc1cc(-c2ccccc2-c2ccccc2Nc2ccon2)co1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,4.6308,25,6,3,0,0,23
O=C(Nc1nnc(-c2nnco2)o1)C(=O)c1ccccc1-c1ccccc1,O=C(Nc1nnc(-c2nnco2)o1)C(=O)c1ccccc1-c1ccccc1,8.1,,8.1,0,0,0,0,0,0,8.1,-8.1,2.608,27,8,1,0,0,23
NNN(c1nnco1)c1ccccc1-c1ccc2cc[nH]c2c1,NNN(c1nnco1)c1ccccc1-c1ccc2cc[nH]c2c1,8,,8,0,0,0,0,0,0,8,-8,2.7343,23,6,3,0,0,23
c1cc(-c2ccc(-c3ccc(NNc4nnco4)cc3)cc2)no1,c1cc(-c2ccc(-c3ccc(NNc4nnco4)cc3)cc2)no1,6,,6,0,0,0,0,0,0,6,-6,3.8306,24,7,2,0,0,23
NNc1coc(-c2ccc(-c3nnco3)cc2Cc2ccccn2)c1,NNc1coc(-c2ccc(-c3nnco3)cc2Cc2ccccn2)c1,8,,8,0,0,0,0,0,0,8,-8,3.268,25,7,2,0,0,23
COCCc1cc(-c2nnc(-c3nnco3)o2)ccc1Cc1ccccn1,COCCc1cc(-c2nnc(-c3nnco3)o2)ccc1Cc1ccccn1,6.2,,6.2,0,0,0,0,0,0,6.2,-6.2,2.9613,27,8,0,0,0,23
NNc1ccccc1-c1ccc(Cc2ccccn2)c(-c2ccon2)c1,NNc1ccccc1-c1ccc(Cc2ccccn2)c(-c2ccon2)c1,9,,9,0,0,0,0,0,0,9,-9,4.28,26,5,2,0,0,23
c1ccc(-c2cc(-c3ccccc3Nc3nnco3)ccn2)nc1,c1ccc(-c2cc(-c3ccccc3Nc3nnco3)ccn2)nc1,8.1,,8.1,0,0,0,0,0,0,8.1,-8.1,3.9372,24,6,1,0,0,23
C(=Nc1ccc(Cc2ccccn2)c(-c2ccoc2)c1)c1cccc2c1OCO2,C(=Nc1ccc(Cc2ccccn2)c(-c2ccoc2)c1)c1cccc2c1OCO2,6.48829999999999,,6.9,-0.411700000000003,0,0,0,0,0,6.48829999999999,-6.9,5.4117,29,5,0,0,0,23
c1ccc(Oc2ccc(-c3ccccc3)c(NNc3nnco3)c2)cc1,c1ccc(Oc2ccc(-c3ccccc3)c(NNc3nnco3)c2)cc1,7.2,,7.2,0,0,0,0,0,0,7.2,-7.2,4.9679,26,6,2,0,0,23
O=C(Nc1nnco1)c1ccccc1S(=O)c1ccc2c(c1)OCO2,O=C(Nc1nnco1)c1ccccc1S(=O)c1ccc2c(c1)OCO2,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,2.2173,25,7,1,0,0,23
c1ccc(-c2ccccc2-c2ccccc2NNc2ccc3c(c2)OCO3)cc1,c1ccc(-c2ccccc2-c2ccccc2NNc2ccc3c(c2)OCO3)cc1,4.31169999999999,,5.5,-1.1883,0,0,0,0,0,4.31169999999999,-5.5,6.1883,29,4,2,0,0,23
c1ccc(-c2ccc(NNc3nnco3)c(C3CCCC3)c2)nc1,c1ccc(-c2ccc(NNc3nnco3)c(C3CCCC3)c2)nc1,7.7,,7.7,0,0,0,0,0,0,7.7,-7.7,4.2282,24,6,2,0,0,23
c1ccc(Cc2ccccc2NNc2ccccc2-c2ccccn2)nc1,c1ccc(Cc2ccccc2NNc2ccccc2-c2ccccn2)nc1,6.32659999999999,,6.5,-0.173400000000003,0,0,0,0,0,6.32659999999999,-6.5,5.1734,27,4,2,0,0,23
O=C(c1ccon1)C(c1ccccn1)c1ccccc1-c1ccon1,O=C(c1ccon1)C(c1ccccn1)c1ccccc1-c1ccon1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,3.7394,25,6,0,0,0,23
NNc1ccc(-c2nnc(-c3ncccn3)o2)cc1-c1ccccn1,NNc1ccc(-c2nnc(-c3ncccn3)o2)cc1-c1ccccn1,7.7,,7.7,0,0,0,0,0,0,7.7,-7.7,2.5412,25,8,2,0,0,23
c1ccc(Cc2ccc(NNc3nnco3)c(-c3ccno3)c2)nc1,c1ccc(Cc2ccc(NNc3nnco3)c(-c3ccno3)c2)nc1,6.9,,6.9,0,0,0,0,0,0,6.9,-6.9,3.1494,25,8,2,0,0,23
NNc1nnc(-c2ccc(-c3ccccn3)c(Cc3ccccn3)c2)o1,NNc1nnc(-c2ccc(-c3ccccn3)c(Cc3ccccn3)c2)o1,8,,8,0,0,0,0,0,0,8,-8,3.07,26,7,2,0,0,23
CC(F)(c1ccccc1)c1nnc(C(F)Cc2ccon2)o1,CC(F)(c1ccccc1)c1nnc(C(F)Cc2ccon2)o1,7,,7,0,0,0,0,0,0,7,-7,3.5439,22,5,0,0,0,23
NNc1cc(-c2ccccc2-c2ccccc2-c2ccccn2)no1,NNc1cc(-c2ccccc2-c2ccccc2-c2ccccn2)no1,7.3,,7.3,0,0,0,0,0,0,7.3,-7.3,4.3562,25,5,2,0,0,23
c1ccc(Cc2cc(-c3ccccc3Nc3nnco3)co2)nc1,c1ccc(Cc2cc(-c3ccccc3Nc3nnco3)co2)nc1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,4.059,24,6,1,0,0,23
O=C(c1ccccc1-c1cccc2c1OCO2)C(c1ccc2c(c1)OCO2)c1nnco1,O=C(c1ccccc1-c1cccc2c1OCO2)C(c1ccc2c(c1)OCO2)c1nnco1,6.1,,6.1,0,0,0,0,0,0,6.1,-6.1,4.2088,32,8,0,0,0,23
c1cc(-c2ccc(NNc3nnco3)c(-c3nnco3)c2)no1,c1cc(-c2ccc(NNc3nnco3)c(-c3nnco3)c2)no1,8,,8,0,0,0,0,0,0,8,-8,2.21359999999999,23,10,2,0,0,23
c1ccc(-c2ccccc2-c2nnc(-c3cc(-c4nnco4)ccn3)o2)nc1,c1ccc(-c2ccccc2-c2nnc(-c3cc(-c4nnco4)ccn3)o2)nc1,6.5,,6.5,0,0,0,0,0,0,6.5,-6.5,3.9106,28,8,0,0,0,23
CN(Cc1nnc(-c2nnco2)o1)c1cccc(-c2ccoc2)c1,CN(Cc1nnc(-c2nnco2)o1)c1cccc(-c2ccoc2)c1,7.6,,7.6,0,0,0,0,0,0,7.6,-7.6,3.016,24,8,0,0,0,23
c1ccc(-c2ccon2)c(Sc2cc(-c3nnco3)ccn2)c1,c1ccc(-c2ccon2)c(Sc2cc(-c3nnco3)ccn2)c1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,3.9378,23,7,0,0,0,23
NNc1nnc(C2CCOC2c2ccccc2-c2ccno2)o1,NNc1nnc(C2CCOC2c2ccccc2-c2ccno2)o1,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,2.2554,23,8,2,0,0,23
c1ccc(NNc2c[nH]c3cc(-c4ccccc4-c4ccon4)ccc23)nc1,c1ccc(NNc2c[nH]c3cc(-c4ccccc4-c4ccon4)ccc23)nc1,6.57609999999999,,6.9,-0.323900000000002,0,0,0,0,0,6.57609999999999,-6.9,5.3239,28,5,3,0,0,23
c1nnc(-c2nnc(NNc3ccc(-c4ccc5c(c4)OCO5)cc3)o2)o1,c1nnc(-c2nnc(NNc3ccc(-c4ccc5c(c4)OCO5)cc3)o2)o1,6.7,,6.7,0,0,0,0,0,0,6.7,-6.7,2.9543,27,10,2,0,0,23
NNc1nnc(-c2ccc(-c3ccoc3)c(N3CCCC3=O)c2)o1,NNc1nnc(-c2ccc(-c3ccoc3)c(N3CCCC3=O)c2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.409,24,7,2,0,0,23
CC(C)Cc1ccccc1-c1nnc(-c2nnc(NN)o2)o1,CC(C)Cc1ccccc1-c1nnc(-c2nnc(NN)o2)o1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,2.2707,22,8,2,0,0,23
NNc1ccccc1-c1cc(-c2ccccn2)ccc1-c1ccon1,NNc1ccccc1-c1cc(-c2ccccn2)ccc1-c1ccon1,8.3,,8.3,0,0,0,0,0,0,8.3,-8.3,4.3562,25,5,2,0,0,23
c1ccc(Cc2ccccc2-c2nnc(NNc3ccon3)o2)nc1,c1ccc(Cc2ccccc2-c2nnc(NNc3ccon3)o2)nc1,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,3.1494,25,8,2,0,0,23
c1ccc(Cc2cccc(-c3ccccc3NNc3nnco3)c2)nc1,c1ccc(Cc2cccc(-c3ccccc3NNc3nnco3)c2)nc1,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,4.1614,26,6,2,0,0,23
O=C(Oc1nc(-c2nnco2)cs1)c1ccccc1-c1ccco1,O=C(Oc1nc(-c2nnco2)cs1)c1ccccc1-c1ccco1,6.9,,6.9,0,0,0,0,0,0,6.9,-6.9,3.6723,24,8,0,0,0,23
c1cc(-c2coc(-c3ccc(-c4ccon4)cc3-c3ccon3)c2)no1,c1cc(-c2coc(-c3ccc(-c4ccon4)cc3-c3ccon3)c2)no1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,4.9116,26,7,0,0,0,23
O=S(=O)(Nc1ccc(-c2ccon2)cc1)c1ccccc1-c1ccccn1,O=S(=O)(Nc1ccc(-c2ccon2)cc1)c1ccccc1-c1ccccn1,7.7,,7.7,0,0,0,0,0,0,7.7,-7.7,4.2044,27,5,1,0,0,23
c1ccc(Oc2ccc(-c3ccoc3)c(-c3nnc(-c4ccon4)o3)c2)cc1,c1ccc(Oc2ccc(-c3ccoc3)c(-c3nnc(-c4ccon4)o3)c2)cc1,6.95609999999999,,7.4,-0.443900000000003,0,0,0,0,0,6.95609999999999,-7.4,5.4439,28,7,0,0,0,23
c1cc(Oc2cc(-c3ccon3)on2)cc(-c2ccncc2)c1,c1cc(Oc2cc(-c3ccon3)on2)cc(-c2ccncc2)c1,8.2,,8.2,0,0,0,0,0,0,8.2,-8.2,4.1839,23,6,0,0,0,23
c1ccc(C(c2nnco2)c2ccccc2NNc2ccoc2)cc1,c1ccc(C(c2nnco2)c2ccccc2NNc2ccoc2)cc1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,4.2818,25,6,2,0,0,23
O=C(Oc1ccccc1-c1nnc(-c2nnco2)o1)c1ccc2c(c1)OCO2,O=C(Oc1ccccc1-c1nnc(-c2nnco2)o1)c1ccc2c(c1)OCO2,8.2,,8.2,0,0,0,0,0,0,8.2,-8.2,2.7345,28,10,0,0,0,23
c1ccc(-c2cc(-c3ccc(NNc4ccccn4)cc3)ccn2)cc1,c1ccc(-c2cc(-c3ccc(NNc4ccccn4)cc3)ccn2)cc1,7.45039999999999,,7.7,-0.249600000000003,0,0,0,0,0,7.45039999999999,-7.7,5.2496,26,4,2,0,0,23
NNc1ccc(-c2cccc(Oc3ccon3)c2)c(-c2ccon2)c1,NNc1ccc(-c2cccc(Oc3ccon3)c2)c(-c2ccon2)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,4.0745,25,7,2,0,0,23
O=C(Cc1ccccn1)Oc1cc(-c2ccccc2-c2c[nH]c3ccccc23)no1,O=C(Cc1ccccn1)Oc1cc(-c2ccccc2-c2c[nH]c3ccccc23)no1,8.26699999999999,,8.3,-0.0330000000000039,0,0,0,0,0,8.26699999999999,-8.3,5.033,30,5,1,0,0,23
FC(F)(F)c1cc(-c2cc(-c3nnco3)on2)ccc1C1CC1,FC(F)(F)c1cc(-c2cc(-c3nnco3)on2)ccc1C1CC1,7.2,,7.2,0,0,0,0,0,0,7.2,-7.2,4.2878,23,5,0,0,0,23
c1ccc(-c2ccoc2)c([NH2+]C2CCC(NNc3nnco3)C2)c1,c1ccc(-c2ccoc2)c([NH2+]C2CCC(NNc3nnco3)C2)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,2.06229999999999,24,6,3,0,0,23
NNc1cc(-c2ccc3c(NN)c[nH]c3c2)ccc1-c1nnco1,NNc1cc(-c2ccc3c(NN)c[nH]c3c2)ccc1-c1nnco1,7.3,,7.3,0,0,0,0,0,0,7.3,-7.3,2.4561,24,7,5,0,0,23
O=C(Oc1nnco1)c1cc(Cc2ccccn2)ccc1-c1ccccc1,O=C(Oc1nnco1)c1cc(Cc2ccccn2)ccc1-c1ccccc1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,3.9416,27,6,0,0,0,23
CS(=O)c1cc(-c2cc(NN)ccc2[N+](=O)[O-])ccc1C#N,CS(=O)c1cc(-c2cc(NN)ccc2[N+](=O)[O-])ccc1C#N,6.6,,6.6,0,0,0,0,0,0,6.6,-6.6,2.15648,22,6,2,0,0,23
c1ccc(-c2ccnc(-c3cc(-c4nnco4)ccn3)c2)c(NC2CC2)c1,c1ccc(-c2ccnc(-c3cc(-c4nnco4)ccn3)c2)c(NC2CC2)c1,7,,7,0,0,0,0,0,0,7,-7,4.4349,27,6,1,0,0,23
